"day","Yeild","irr","LeafArea","LabieCarbon"
"2023-05-10","29.88344510499458","293.70370370367044","1.1921674016315362","105.40011170727095"
"2023-05-11","33.95122084247838","293.70370370367044","1.2127495391476846","105.87423919169422"
"2023-05-12","38.48766245459335","293.70370370367044","1.2323353611944512","106.12031439548105"
"2023-05-13","43.24451689234869","309.7037037036668","1.2525570839514724","105.96485415729572"
"2023-05-14","48.36880367654321","309.7037037036668","1.2725747936217655","105.93881570689193"
"2023-05-15","53.84321278780046","325.70370370366555","1.292387905685304","104.01788610779835"
"2023-05-16","58.36931600834034","325.70370370366555","1.3118017626935874","103.78995781493354"
"2023-05-17","64.69025265829612","325.70370370366555","1.3300157382698514","106.18140564964877"
"2023-05-18","71.50455384325801","325.70370370366555","1.3490172383697787","106.18789479817542"
"2023-05-19","78.75501542508069","336.42370370368127","1.3659014663057398","106.19374220365593"
"2023-05-20","86.45570154572484","347.2711111111069","1.3813853458589458","106.15812966773713"
"2023-05-21","94.62117653840777","347.2711111111069","1.3998279454484042","105.70069773716163"
"2023-05-22","103.2048343025408","363.27111111110565","1.41827181149464","105.96174515436071"
"2023-05-23","112.28653522659297","363.27111111110565","1.4365396460260178","105.94443249359188"
"2023-05-24","121.87716401145832","363.27111111110565","1.4546381411043237","105.95950196971081"
"2023-05-25","131.98846398104632","379.2711111111044","1.4725743627363856","105.94103491156072"
"2023-05-26","142.6315017661946","379.2711111111044","1.4902277511745987","105.8936874436734"
"2023-05-27","153.82562355448596","379.2711111111044","1.507832109471209","105.93750194495736"
"2023-05-28","165.58154911962546","395.27111111110077","1.5252734746372745","105.9109582134196"
"2023-05-29","177.93856511194184","395.27111111110077","1.5405307802747992","105.94272062371425"
"2023-05-30","190.80369032178078","411.2711111110995","1.5554761893700864","104.00475827447676"
"2023-05-31","200.6621363076144","411.2711111110995","1.572249370215996","103.36553429313484"
"2023-06-01","214.79361526192906","411.2711111110995","1.584139538816409","106.10370399655201"
"2023-06-02","229.70336693838985","422.0399999999801","1.6010453344123756","106.15489646034597"
"2023-06-03","245.30124913279676","422.0399999999801","1.6138168151030137","106.18684728023351"
"2023-06-04","261.5960602585143","432.7185185184873","1.6254531932616156","106.1797570298969"
"2023-06-05","278.5607825005528","432.7185185184873","1.6386762192625461","105.67377007328534"
"2023-06-06","295.9051592472825","448.71851851848606","1.6551898780445784","105.01965799392369"
"2023-06-07","313.91285899911406","448.71851851848606","1.6716707204028716","105.1707275748258"
"2023-06-08","332.6433127530106","448.71851851848606","1.688081808740104","103.98207948247892"
"2023-06-09","346.4580824592414","448.71851851848606","1.7044273842977244","101.94617484359593"
"2023-06-10","366.1643225760662","464.7185185184824","1.7207112763134993","104.89794685212804"
"2023-06-11","387.05909790048855","464.7185185184824","1.7369369027676824","105.34611441247604"
"2023-06-12","408.74728534331007","480.7185185184812","1.7531072726513908","105.51972034030533"
"2023-06-13","431.0944393105936","480.7185185184812","1.7692249891107463","103.74591653405516"
"2023-06-14","451.4637363990582","480.7185185184812","1.7798917390883722","106.1895608013917"
"2023-06-15","475.5294089319353","496.7185185184799","1.7943036331299635","103.8060487162509"
"2023-06-16","490.9241246310329","496.7185185184799","1.810275874074711","100.7571780907248"
"2023-06-17","515.4410301805563","496.7185185184799","1.8251326082540051","103.72396141790594"
"2023-06-18","531.1257782057415","496.7185185184799","1.8410133214114701","101.1638021929155"
"2023-06-19","557.554362631854","512.7185185184787","1.8550112636135023","105.48665695356905"
"2023-06-20","585.8180525177635","512.7185185184787","1.8703468282925384","105.59995005511198"
"2023-06-21","614.9864692840385","512.7185185184787","1.8844134483196529","105.58557479104869"
"2023-06-22","644.944478494226","528.7185185184751","1.8984006470496209","104.50154114156084"
"2023-06-23","675.6050359983014","528.7185185184751","1.9127468535449026","105.39036720476668"
"2023-06-24","707.4700940618179","544.718518518474","1.9281125118609646","105.50392345429785"
"2023-06-25","740.1681472475009","544.718518518474","1.94290450360286","104.92280459530099"
"2023-06-26","773.5703792024906","560.7185185184728","1.9583973883136345","104.85641482984407"
"2023-06-27","807.9360748613327","560.7185185184728","1.973832009768927","105.08003582733362"
"2023-06-28","843.4836269402317","560.7185185184728","1.9892046694038632","105.27239107824816"
"2023-06-29","880.053144518542","576.7185185184717","2.0045111480568956","105.33446220944889"
"2023-06-30","917.7278891608128","576.7185185184717","2.0193276111452416","105.3383050463571"
"2023-07-01","956.3420900206784","592.7185185184705","2.0342219626312708","105.30009360595025"
"2023-07-02","996.0191610308119","592.7185185184705","2.0483639771790356","105.31844962668939"
"2023-07-03","1036.608756111049","592.7185185184705","2.061287183721186","103.66193737499074"
"2023-07-04","1080.003876273772","603.4992592592087","2.0737506842797466","106.11951483489325"
"2023-07-05","1124.6045207923994","603.4992592592087","2.088542317125872","106.11748397212133"
"2023-07-06","1169.608791772522","614.256296296239","2.098595123587221","105.97100157621321"
"2023-07-07","1216.1976830959898","614.256296296239","2.113156797039961","105.95418435545818"
"2023-07-08","1262.5846720593652","630.2562962962379","2.127433947866593","105.375578134429"
"2023-07-09","1310.0094601669089","630.2562962962379","2.141722688282017","105.33689338241834"
"2023-07-10","1358.3872270616414","646.2562962962368","2.1553294199390622","103.82054514769445"
"2023-07-11","1394.5324885181285","646.2562962962368","2.169014807187827","102.397948463238"
"2023-07-12","1444.0841044182712","646.2562962962368","2.181968223831577","105.81173932227011"
"2023-07-13","1496.3724475836893","656.9496296295658","2.1913424806175748","105.7543406693197"
"2023-07-14","1550.0928311319092","656.9496296295658","2.1990225289234857","105.80867266099895"
"2023-07-15","1604.7967972030792","667.6459259258447","2.2095625193415613","105.69232836791022"
"2023-07-16","1660.7494526228916","678.3511111110313","2.2203916831570085","105.70763118846294"
"2023-07-17","1718.053224251229","678.3511111110313","2.2313035866799487","105.79921846062727"
"2023-07-18","1776.5899474754174","689.0192592591886","2.2414008525883626","105.69790674297975"
"2023-07-19","1835.7256635300084","705.0192592591887","2.253366462258143","104.5563309153352"
"2023-07-20","1896.0450216745924","705.0192592591887","2.265228741635217","104.86421455383515"
"2023-07-21","1957.7745167312532","705.0192592591887","2.2767715689919537","104.80136852037123"
"2023-07-22","2020.8425133519356","721.0192592591851","2.2879777891708954","105.14369511571367"
"2023-07-23","2085.1665151866673","721.0192592591851","2.2984667390527584","103.95494497388482"
"2023-07-24","2150.252701637565","731.7792592591871","2.3074969787029564","104.4605290227891"
"2023-07-25","2218.387264357455","731.7792592591871","2.3177992451473943","105.36505549681321"
"2023-07-26","2286.84428928849","747.779259259186","2.327493332886651","103.99327676632844"
"2023-07-27","2350.2816543152353","747.779259259186","2.334538598498093","105.79048682843406"
"2023-07-28","2423.203106089687","763.7792592591861","2.328293138255753","106.17242641793577"
"2023-07-29","2500.770176279758","779.7792592591862","2.3221418176261577","105.99743588245178"
"2023-07-30","2569.4526620823726","779.7792592591862","2.330238653575","102.86879897594773"
"2023-07-31","2619.6901141978647","779.7792592591862","2.337886858876464","100.37902135621593"
"2023-08-01","2622.4401336417222","795.7792592591863","2.345080925671025","99.29088779458198"
"2023-08-02","2622.4401336417222","795.7792592591863","2.351817477510165","98.29072013992486"
"2023-08-03","2622.4401336417222","795.7792592591863","2.358095376642795","97.33829091394179"
"2023-08-04","2622.4401336417222","795.7792592591863","2.363915798087437","96.48849025784337"
"2023-08-05","2622.4401336417222","795.7792592591863","2.369282267079571","95.746957375378"
"2023-08-06","2622.4401336417222","795.7792592591863","2.374200657451285","95.3674348679148"
"2023-08-07","2622.4401336417222","795.7792592591863","2.378679149669633","95.17909135226036"
"2023-08-08","2622.4401336417222","795.7792592591863","2.382728148585736","95.01887800782302"
"2023-08-09","2622.4401336417222","795.7792592591863","2.386360162362105","94.85887515642"
"2023-08-10","2622.4401336417222","795.7792592591863","2.3895896454664665","94.6990373551086"
"2023-08-11","2622.4401336417222","795.7792592591863","2.392432809952506","94.53932245884016"
"2023-08-12","2622.4401336417222","795.7792592591863","2.394907410398226","94.37969172209931"
"2023-08-13","2622.4401336417222","795.7792592591863","2.397032508759169","94.22010985535593"
"2023-08-14","2622.4401336417222","795.7792592591863","2.3988282259566107","94.06054503717269"
"2023-08-15","2622.4401336417222","795.7792592591863","2.400287738643675","94.62941151791043"
